抚州市,427.5,399.28,401,403.1037,404.7152
青岛市,780.6,783.09,791,803.28,817.79
济南市,621.6,625.73,633,643.62,655.9
淄博市,428,429.6,432,433.13,433.96
枣庄市,401.3,407.77,413,418.05,422.56
烟台市,653.4,653.28,655,654.23,653.87
潍坊市,888.3,893.71,901,908.01,914.15
济宁市,860.1,867.44,876,883.21,890.73
临沂市,1113.2,1124.04,1141,1161.9,1179.79
泰安市,562.3,565.71,569,571.34,572.98
聊城市,612.1,622.3,633,639.69,644.7
菏泽市,990.6,1003.06,1015,1018.75,1025.4
德州市,583.2,587.27,593,595.35,597.84
滨州市,386.7,389.07,392,394.25,396.7
东营市,189.1,190.62,193,195,196.68
威海市,254.8,254.75,256,255.72,256.54
日照市,293.9,295.95,300,303.68,306.65
莱芜市,127.8,128.32,129,129.47,129.4
郑州市,937.8,810.49,827,842,
开封市,553.8,553.84,559,559,
洛阳市,696.2,728.45,737,737,
平顶山市,557.1,562.29,568,567,
安阳市,611.4,617.45,626,624,
濮阳市,424.5,429.01,433,432,
新乡市,630.5,637.44,646,647,
焦作市,369.6,371.68,374,371,
鹤壁市,166.9,168.74,170,170,
许昌市,499.8,504.77,510,508,
漯河市,266.7,268.04,269,267,
三门峡市,227.8,228.27,229,228,
南阳市,1181.4,1188.5,1195,1200,
商丘市,949.7,961.09,977,987,
信阳市,890.4,897.96,908,911,
周口市,1236.9,1244.35,1259,1258,
驻马店市,920.6,930.88,949,961,
武汉市,827.3,829.27,834,853.65,
黄石市,265.1,267.97,270,270.91,
十堰市,347,345.94,348,346.16,
荆州市,658.5,643.19,646,642.02,
宜昌市,400.4,398.18,394,392.26,
襄阳市（2010年前为襄樊市）,595.5,591.58,594,591.97,
鄂州市,110.2,110.29,111,110.77,
荆门市,300.3,299.09,300,294.42,
孝感市,525.7,526.48,523,519.19,
黄冈市,741.4,744.42,747,740.32,
咸宁市,296.5,300.41,304,304.01,
恩施土家族苗族自治州,406.29,402.61,404.0123,401.36,
随州市,257.1,250.97,252,250.3,
仙桃市,154.99,156.08,156.3459,154.45,
天门市,164.24,162.8,163.3593,161.08,
潜江市,103.97,101.77,102.3271,101.06,
神农架林区,7.92,7.86,7.8915,7.89,
长沙市,671.4,680.36,696,709,
株洲市,396.1,402.92,404,403,
湘潭市,291.5,289.29,290,288,
衡阳市,791.5,799.27,799,800,
邵阳市,819,821.37,830,826,
岳阳市,563.3,564.39,571,567,
常德市,608.7,609.18,611,606,
张家界市,172.1,169.97,171,170,
益阳市,483.2,480.82,484,479,
永州市,630.9,635.28,645,642,
郴州市,518.8,528.27,535,534,
娄底市,444.9,447.7,453,454,
怀化市,525.5,518.03,523,522,
广州市,842.4,854.19,870,897.87,927.69
深圳市,332.2,354.99,385,445.74,497.5
珠海市,110.2,112.45,115,118.87,127.4
汕头市,546.6,550.46,559,565.44,569.42
佛山市,385.6,388.97,400,419.59,436.98
