北京,251,,,,
天津,27,,,,
河北省,164,,,,
石家庄市,20,,,,
唐山市,23,,,,
邯郸市,11,,,,
张家口市,3,,,,
保定市,34,,,,
沧州市,5,,,,
秦皇岛市,16,,,,
邢台市,13,,,,
廊坊市,6,,,,
承德市,29,,,,
衡水市,4,,,,
山西省,146,,,,
太原市,24,,,,
大同市,9,,,,
阳泉市,5,,,,
长治市,10,,,,
晋城市,13,,,,
朔州市,7,,,,
忻州市,16,,,,
晋中市,13,,,,
吕梁市,8,,,,
临汾市,27,,,,
运城市,14,,,,
内蒙古自治区,111,,,,
呼伦贝尔市,30,,,,
通辽市,5,,,,
乌兰察布市（2003年前为乌兰察布盟）,7,,,,
鄂尔多斯市,15,,,,
巴彦淖尔市,5,,,,
呼和浩特市,14,,,,
包头市,17,,,,
乌海市,5,,,,
赤峰市,13,,,,
辽宁省,158,,,,
沈阳市,49,,,,
大连市,6,,,,
鞍山市,11,,,,
抚顺市,9,,,,
本溪市,5,,,,
丹东市,12,,,,
锦州市,9,,,,
营口市,11,,,,
阜新市,3,,,,
辽阳市,9,,,,
铁岭市,7,,,,
朝阳市,8,,,,
盘锦市,3,,,,
葫芦岛市,16,,,,
吉林省,51,,,,
长春市,35,,,,
吉林市,4,,,,
四平市,2,,,,
辽源市,2,,,,
通化市,1,,,,
白山市,2,,,,
白城市,4,,,,
松原市,1,,,,
黑龙江省,186,,,,
哈尔滨市,80,,,,
齐齐哈尔市,17,,,,
牡丹江市,9,,,,
佳木斯市,15,,,,
鸡西市,4,,,,
鹤岗市,3,,,,
双鸭山市,7,,,,
七台河市,3,,,,
黑河市,6,,,,
伊春市,8,,,,
大庆市,21,,,,
绥化市,13,,,,
上海,81,,,,
江苏省,261,,,,
南京市,63,,,,
无锡市,46,,,,
徐州市,9,,,,
常州市,7,,,,
苏州市,23,,,,
南通市,35,,,,
连云港市,12,,,,
淮安市,7,,,,
盐城市,10,,,,
扬州市,6,,,,
镇江市,4,,,,
泰州市,28,,,,
宿迁市,11,,,,
浙江省,366,,,,
杭州市,78,,,,
嘉兴市,31,,,,
湖州市,5,,,,
舟山市,9,,,,
金华市,26,,,,
绍兴市,35,,,,
温州市,10,,,,
台州市,47,,,,
丽水市,21,,,,
衢州市,14,,,,
宁波市,90,,,,
安徽省,207,,,,
宣城市,14,,,,
宿州市,4,,,,
滁州市,15,,,,
池州市,7,,,,
阜阳市,13,,,,
六安市,13,,,,
合肥市,49,,,,
蚌埠市,12,,,,
淮南市,6,,,,
铜陵市,7,,,,
马鞍山市,4,,,,
淮北市,5,,,,
芜湖市,9,,,,
安庆市,25,,,,
黄山市,14,,,,
亳州市,10,,,,
福建省,131,,,,
福州市,36,,,,
三明市,20,,,,
南平市,8,,,,
宁德市,6,,,,
莆田市,4,,,,
泉州市,34,,,,
漳州市,10,,,,
龙岩市,8,,,,
厦门市,5,,,,
江西省,187,,,,
南昌市,9,,,,
景德镇市,6,,,,
萍乡市,11,,,,
九江市,20,,,,
新余市,2,,,,
鹰潭市,6,,,,
赣州市,26,,,,
宜春市,40,,,,
上饶市,20,,,,
吉安市,23,,,,
抚州市,24,,,,
山东省,297,,,,
青岛市,43,,,,
济南市,30,,,,
淄博市,8,,,,
枣庄市,8,,,,
烟台市,26,,,,
潍坊市,38,,,,
济宁市,19,,,,
临沂市,7,,,,
泰安市,4,,,,
聊城市,14,,,,
菏泽市,23,,,,
德州市,14,,,,
滨州市,16,,,,
东营市,20,,,,
威海市,15,,,,
日照市,12,,,,
河南省,161,,,,
郑州市,14,,,,
开封市,9,,,,
洛阳市,6,,,,
平顶山市,8,,,,
安阳市,22,,,,
濮阳市,5,,,,
新乡市,10,,,,
焦作市,12,,,,
鹤壁市,6,,,,
许昌市,6,,,,
漯河市,1,,,,
三门峡市,6,,,,
南阳市,13,,,,
商丘市,11,,,,
信阳市,9,,,,
周口市,9,,,,
驻马店市,14,,,,
湖北省,228,,,,
武汉市,123,,,,
黄石市,6,,,,
十堰市,4,,,,
荆州市,15,,,,
宜昌市,13,,,,
襄阳市（2010年前为襄樊市）,11,,,,
鄂州市,2,,,,
荆门市,8,,,,
孝感市,9,,,,
黄冈市,28,,,,
咸宁市,2,,,,
随州市,7,,,,
湖南省,148,,,,
长沙市,16,,,,
株洲市,16,,,,
湘潭市,10,,,,
衡阳市,5,,,,
邵阳市,9,,,,
岳阳市,28,,,,
常德市,29,,,,
张家界市,8,,,,
益阳市,6,,,,
永州市,6,,,,
郴州市,6,,,,
娄底市,4,,,,
怀化市,5,,,,
广东省,307,,,,
广州市,53,,,,
珠海市,22,,,,
汕头市,10,,,,
佛山市,55,,,,
韶关市,15,,,,
河源市,5,,,,
梅州市,12,,,,
惠州市,5,,,,
汕尾市,9,,,,
东莞市,13,,,,
中山市,25,,,,
江门市,1,,,,
阳江市,9,,,,
湛江市,23,,,,
茂名市,2,,,,
肇庆市,16,,,,
清远市,9,,,,
潮州市,7,,,,
揭阳市,5,,,,
云浮市,11,,,,
广西壮族自治区,115,,,,
南宁市,21,,,,
柳州市,6,,,,
桂林市,25,,,,
梧州市,6,,,,
北海市,7,,,,
防城港市,4,,,,
钦州市,3,,,,
贵港市,9,,,,
玉林市,11,,,,
贺州市,5,,,,
百色市,7,,,,
河池市,3,,,,
来宾市,7,,,,
崇左市,1,,,,
海南省,12,,,,
海口市,9,,,,
三亚市,3,,,,
重庆市,12,,,,
四川省,174,,,,
成都市,9,,,,
自贡市,5,,,,
攀枝花市,6,,,,
泸州市,8,,,,
德阳市,11,,,,
绵阳市,17,,,,
广元市,32,,,,
遂宁市,15,,,,
内江市,9,,,,
乐山市,1,,,,
南充市,3,,,,
宜宾市,10,,,,
广安市,9,,,,
达州市,13,,,,
资阳市,7,,,,
眉山市,6,,,,
巴中市,11,,,,
雅安市,2,,,,
贵州省,61,,,,
贵阳市,22,,,,
六盘水市,7,,,,
遵义市,23,,,,
安顺市,4,,,,
毕节市,1,,,,
铜仁市,4,,,,
云南省,84,,,,
昆明市,40,,,,
曲靖市,6,,,,
玉溪市,22,,,,
保山市,4,,,,
丽江市,3,,,,
临沧市（2003年前为临沧地区）,9,,,,
西藏自治区,4,,,,
拉萨市,4,,,,
陕西省,167,,,,
西安市,62,,,,
铜川市,8,,,,
宝鸡市,39,,,,
咸阳市,12,,,,
渭南市,11,,,,
汉中市,4,,,,
安康市,8,,,,
商洛市,8,,,,
延安市,2,,,,
榆林市,13,,,,
甘肃省,90,,,,
兰州市,22,,,,
嘉峪关市,5,,,,
金昌市,4,,,,
白银市,3,,,,
天水市,7,,,,
酒泉市,9,,,,
张掖市,6,,,,
武威市,1,,,,
定西市,9,,,,
陇南市（2004年前为陇南地区）,9,,,,
平凉市,9,,,,
庆阳市,6,,,,
青海省,13,,,,
西宁市,12,,,,
海东市,1,,,,
宁夏回族自治区,43,,,,
银川市,17,,,,
石嘴山市,6,,,,
吴忠市,7,,,,
中卫市,3,,,,
固原市,10,,,,
新疆维吾尔自治区,9,,,,
乌鲁木齐市,4,,,,
克拉玛依市,5,,,,
北京,420.05,441.79,,,
天津,157.18,165.25,,,
河北省,27.72,31.27,,,
石家庄市,57.88,34.44,,,
唐山市,30.28,31.7,,,
邯郸市,16.27,16.44,,,
张家口市,29.8,31.06,,,
保定市,17.77,18.3,,,
沧州市,16.42,18,,,
秦皇岛市,43.32,198.29,,,
邢台市,18.01,19.11,,,
廊坊市,48.98,49.28,,,
承德市,24,23.9,,,
衡水市,12.93,14.92,,,
山西省,47.62,49.47,,,
太原市,172.66,182.51,,,
大同市,19.4,22.64,,,
阳泉市,43.42,45.91,,,
长治市,47.85,53.08,,,
晋城市,18.74,21.93,,,
朔州市,45.07,35.44,,,
忻州市,33.61,34.45,,,
晋中市,41.06,39.07,,,
吕梁市,28.18,29.52,,,
临汾市,35.36,35.68,,,
运城市,28.56,27.67,,,
内蒙古自治区,54.54,62.19,,,
呼伦贝尔市,60.51,63.32,,,
通辽市,31.39,32.21,,,
乌兰察布市（2003年前为乌兰察布盟）,8.68,9.4,,,
鄂尔多斯市,137.73,148.11,,,
巴彦淖尔市,38.24,40.07,,,
呼和浩特市,32.9,151.24,,,
包头市,135.71,62.45,,,
乌海市,107.47,134.95,,,
赤峰市,38.44,39.58,,,
辽宁省,98.48,96.46,,,
沈阳市,179.98,153.41,,,
大连市,259.67,272.2,,,
鞍山市,69.47,78.86,,,
抚顺市,49.82,48.2,,,
本溪市,70.44,89.94,,,
丹东市,61.05,63.41,,,
锦州市,67.58,47.06,,,
营口市,58.5,58.85,,,
阜新市,24.57,25.76,,,
辽阳市,44.35,52.81,,,
铁岭市,22.48,22.6,,,
朝阳市,24.88,26.26,,,
盘锦市,47.61,50.6,,,
葫芦岛市,12.11,12.17,,,
吉林省,58.94,45.12,,,
长春市,114.48,61.44,,,
吉林市,51.14,53.73,,,
四平市,19.89,21.38,,,
辽源市,30.27,33.52,,,
通化市,31.55,39.99,,,
白山市,58.06,67.41,,,
白城市,25.05,26.47,,,
松原市,25.33,27.81,,,
黑龙江省,48.53,50.31,,,
哈尔滨市,79.12,85.86,,,
齐齐哈尔市,30.85,32.55,,,
牡丹江市,39.52,41.15,,,
佳木斯市,19.52,15.28,,,
鸡西市,19.55,21.35,,,
鹤岗市,39.72,41.66,,,
双鸭山市,58.46,60.84,,,
七台河市,27.08,28.32,,,
黑河市,20.07,21.61,,,
伊春市,70.26,70.55,,,
大庆市,92.39,92.57,,,
绥化市,22.77,20.23,,,
上海,511.76,524.49,,,
江苏省,68.08,88.72,,,
南京市,79.97,250.12,,,
无锡市,94.27,107.85,,,
徐州市,29.54,30.75,,,
常州市,82.19,84.66,,,
苏州市,228.4,261.72,,,
南通市,58.04,61.33,,,
连云港市,47.2,50.14,,,
淮安市,42.27,45.43,,,
盐城市,34.17,39.29,,,
扬州市,63.66,69.63,,,
镇江市,103.98,110.55,,,
泰州市,47.96,50.61,,,
宿迁市,19.49,20.75,,,
浙江省,125.64,125.75,,,
杭州市,260.46,274.34,,,
嘉兴市,195.35,213.86,,,
湖州市,82.42,74.31,,,
舟山市,147.36,169.55,,,
金华市,59.21,65.65,,,
绍兴市,76,86.21,,,
温州市,157.85,114.96,,,
台州市,43.92,63.4,,,
丽水市,62.29,69.97,,,
衢州市,57.69,57.91,,,
宁波市,123.64,118.04,,,
安徽省,25.26,27.55,,,
宣城市,27.78,28.99,,,
宿州市,7.98,11.1,,,
滁州市,17.44,19.87,,,
池州市,25.93,27.82,,,
阜阳市,5.57,6.08,,,
六安市,9.04,9.8,,,
合肥市,63.91,68.41,,,
蚌埠市,30.17,33.22,,,
淮南市,16.88,19.95,,,
铜陵市,96.24,101.56,,,
马鞍山市,49.17,51.43,,,
淮北市,40.45,41,,,
芜湖市,46.56,48.55,,,
安庆市,20.72,29.59,,,
黄山市,57.15,62.98,,,
亳州市,17.12,13.06,,,
福建省,90.73,98.85,,,
福州市,117.38,123.21,,,
三明市,163.8,175.92,,,
南平市,64.35,65.32,,,
宁德市,35.48,36.99,,,
莆田市,26.91,27.46,,,
泉州市,75.25,101.13,,,
漳州市,90.17,90.46,,,
龙岩市,59.39,58.49,,,
厦门市,247.55,257.66,,,
江西省,41.34,44.32,,,
南昌市,97.92,100.47,,,
景德镇市,55.66,61.21,,,
萍乡市,49.92,50.4,,,
九江市,38.5,41.79,,,
新余市,50.99,54.24,,,
鹰潭市,32.78,37.17,,,
赣州市,33.44,37.02,,,
宜春市,27.03,27.47,,,
上饶市,21.53,26.1,,,
吉安市,48.17,48.87,,,
抚州市,31.39,35.63,,,
山东省,52.8,78.81,,,
青岛市,74.67,77.12,,,
济南市,183.31,190.98,,,
淄博市,53.36,57.76,,,
枣庄市,33.19,34.08,,,
烟台市,100.65,107.58,,,
潍坊市,40.82,302.65,,,
济宁市,20.51,21.7,,,
临沂市,31.3,31.31,,,
泰安市,26.96,27.97,,,
聊城市,56.47,57,,,
菏泽市,13.02,13.12,,,
德州市,24.5,24.69,,,
滨州市,31.92,34.22,,,
东营市,113.51,112.79,,,
威海市,120.82,133.48,,,
日照市,18.1,25.1,,,
莱芜市,38.14,42.24,,,
河南省,21.22,23.56,,,
郑州市,64.36,78.47,,,
开封市,15.57,39,,,
洛阳市,26.65,30.43,,,
平顶山市,24.29,25.37,,,
安阳市,19.36,20.48,,,
濮阳市,13.97,14.17,,,
